,Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,MS Zoning_Other,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Briardale,Neighborhood_Brook Side,Neighborhood_Clear Creek,Neighborhood_College Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Meadow Village,Neighborhood_Mitchel,Neighborhood_North Ames,Neighborhood_North Ridge Heights,Neighborhood_North West Ames,Neighborhood_Northpark Villa,Neighborhood_Northridge,Neighborhood_Old Town,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Sawyer West,Neighborhood_Somer Street,Neighborhood_Stone Brook,Neighborhood_Timberland,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_Other,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Other,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_New,Sale Type_Other,Sale Type_WD 
480,1318,902328040,75,6300,6,6,1914,2001,0.0,3,3,3,3,0,0.0,0.0,742.0,742.0,5,1,742,742,1484,0.0,0.0,2,0,3,1,3,9,1,1914.0,0.0,0.0,0,291,134,0,6,2008,128000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
481,1285,902100030,30,5232,5,5,1925,2004,0.0,3,3,2,3,0,0.0,0.0,680.0,680.0,4,0,764,0,764,0.0,0.0,1,0,2,1,3,4,0,1965.0,2.0,504.0,0,0,0,0,6,2008,73000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
482,2400,528164040,20,11846,9,5,2003,2004,562.0,4,3,5,3,3,1567.0,0.0,225.0,1792.0,5,1,1792,0,1792,1.0,0.0,2,0,2,1,5,6,1,2003.0,3.0,874.0,206,49,0,0,8,2006,374000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
483,361,527164060,60,9636,6,5,1992,1993,0.0,3,3,4,3,0,0.0,0.0,808.0,808.0,4,1,808,785,1593,0.0,0.0,2,1,3,1,3,7,1,1993.0,2.0,389.0,342,40,0,0,12,2009,178000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
484,1493,908128050,85,10012,4,5,1972,1972,0.0,3,3,4,3,2,920.0,180.0,38.0,1138.0,3,1,1181,0,1181,1.0,0.0,2,0,3,1,3,6,0,1974.0,2.0,588.0,0,0,180,0,4,2008,137500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
485,1110,528390020,20,14303,8,5,1994,1994,554.0,4,3,4,3,3,1314.0,0.0,672.0,1986.0,5,1,1987,0,1987,1.0,0.0,2,0,2,1,4,7,1,1994.0,2.0,691.0,262,36,0,0,8,2008,301500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
486,911,909250080,70,5707,6,6,1935,1950,0.0,3,3,3,3,0,0.0,0.0,583.0,583.0,4,1,647,595,1242,0.0,0.0,1,1,3,1,3,6,1,1926.0,1.0,180.0,329,96,0,0,3,2009,105000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
487,2535,534201260,20,9360,6,7,1968,2004,203.0,3,3,3,3,2,760.0,0.0,216.0,976.0,3,1,976,0,976,1.0,0.0,1,0,2,1,4,4,1,1968.0,2.0,504.0,94,0,0,0,8,2006,157500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
488,2030,903430050,50,5680,5,3,1901,1950,0.0,3,3,3,3,0,0.0,0.0,969.0,969.0,3,0,969,245,1214,0.0,0.0,1,0,2,1,3,6,0,1920.0,1.0,216.0,0,0,77,0,9,2007,117000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
489,2634,535478090,20,7000,5,6,1962,1962,0.0,3,3,3,3,0,468.0,0.0,396.0,864.0,4,1,864,0,864,0.0,1.0,1,0,3,1,3,5,0,1962.0,1.0,336.0,0,0,0,0,2,2006,105000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
490,1530,909256060,50,10480,6,5,1936,1950,0.0,3,3,3,3,0,0.0,0.0,1064.0,1064.0,5,1,1166,0,1639,0.0,0.0,1,0,3,1,3,6,0,1936.0,1.0,240.0,0,0,0,0,3,2008,115000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
491,435,528112040,20,11578,9,5,2008,2008,302.0,5,3,5,3,0,0.0,0.0,1736.0,1736.0,5,1,1736,0,1736,0.0,0.0,2,0,3,1,5,7,1,2008.0,3.0,834.0,319,90,0,0,7,2009,360000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
492,812,906226110,90,7018,5,5,1979,1979,0.0,3,3,3,3,0,0.0,0.0,0.0,0.0,3,1,1535,0,1535,0.0,0.0,2,0,4,2,3,8,0,1979.0,2.0,400.0,0,0,0,0,6,2009,118858,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
493,1202,534251280,60,9130,6,8,1966,2000,252.0,3,3,3,3,0,400.0,64.0,336.0,800.0,4,1,800,832,1632,0.0,1.0,1,1,4,1,4,7,0,1966.0,2.0,484.0,0,40,0,0,7,2008,173000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
494,666,535383120,30,10800,3,5,1890,1998,0.0,3,3,3,3,0,0.0,0.0,630.0,630.0,3,1,725,0,725,0.0,0.0,1,1,1,1,3,4,0,1959.0,1.0,320.0,0,30,0,0,11,2009,78500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
495,1751,528240020,60,8244,7,5,2004,2004,0.0,4,3,4,3,0,0.0,0.0,840.0,840.0,5,1,840,880,1720,0.0,0.0,2,1,3,1,4,7,1,2004.0,2.0,440.0,100,48,0,0,5,2007,183500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
496,705,902135020,20,6000,4,4,1953,1953,0.0,2,3,2,3,0,0.0,0.0,936.0,936.0,3,0,936,0,936,0.0,0.0,1,0,2,1,3,4,0,1974.0,2.0,576.0,0,32,112,0,2,2009,93000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
497,1744,528228375,120,3621,8,5,2003,2003,72.0,4,3,4,3,3,1084.0,0.0,322.0,1406.0,5,1,1589,0,1589,1.0,0.0,2,0,2,1,4,7,1,2003.0,3.0,630.0,143,20,0,0,11,2007,226500,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
498,357,527163040,60,7837,6,7,1993,1994,0.0,4,3,4,3,0,0.0,0.0,799.0,799.0,4,1,799,772,1571,0.0,0.0,2,1,3,1,3,7,1,1993.0,2.0,380.0,0,40,0,0,5,2009,178000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
499,2133,907192120,20,10665,7,5,2003,2003,167.0,4,3,4,3,2,1013.0,0.0,440.0,1453.0,5,1,1479,0,1479,1.0,0.0,2,0,3,1,4,7,0,2003.0,2.0,558.0,144,29,0,0,6,2007,226000,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
500,989,924100060,60,10457,5,7,1969,1969,178.0,4,5,3,3,3,496.0,288.0,0.0,784.0,5,1,784,848,1632,0.0,0.0,1,1,4,1,3,7,1,1969.0,2.0,898.0,0,173,368,0,4,2009,173000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
501,562,532378120,20,8281,5,5,1965,1965,0.0,3,3,3,3,0,553.0,311.0,0.0,864.0,4,1,864,0,864,0.0,0.0,1,0,3,1,3,5,1,1965.0,1.0,360.0,0,0,236,0,12,2009,62383,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
502,1054,528104080,60,14948,9,5,2008,2008,268.0,5,3,5,3,2,1330.0,0.0,122.0,1452.0,5,1,1476,1237,2713,1.0,0.0,2,1,3,1,5,11,1,2008.0,3.0,858.0,126,66,0,0,11,2008,446261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
503,2850,909250070,70,7000,7,8,1926,1997,0.0,3,3,3,3,0,424.0,0.0,200.0,624.0,5,1,743,736,1479,1.0,0.0,1,0,3,1,4,6,2,1926.0,1.0,312.0,530,0,56,0,5,2006,160000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
504,1082,528228405,120,3940,7,5,2004,2004,24.0,4,3,4,3,0,1087.0,0.0,306.0,1393.0,5,1,1576,0,1576,1.0,0.0,2,0,2,1,4,7,1,2004.0,3.0,668.0,143,20,0,0,5,2008,219990,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
505,1440,907187080,20,9382,7,5,1999,2000,125.0,4,3,4,3,0,0.0,0.0,1468.0,1468.0,5,1,1479,0,1479,0.0,0.0,2,0,3,1,4,6,0,1999.0,2.0,577.0,120,25,0,0,7,2008,191000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
506,2006,903201090,40,6854,5,7,1925,1994,0.0,3,4,3,3,0,317.0,227.0,212.0,756.0,3,0,916,144,1060,1.0,0.0,1,0,1,1,3,6,1,1969.0,1.0,308.0,0,65,0,150,8,2007,136500,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
507,2082,905475520,30,11515,4,5,1958,1994,0.0,3,3,3,3,0,0.0,0.0,0.0,0.0,3,0,943,0,943,0.0,0.0,1,0,3,1,4,5,0,1958.0,1.0,308.0,0,0,60,0,8,2007,80000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
508,2344,527302080,50,13837,7,5,1988,1988,178.0,4,4,4,4,0,1002.0,202.0,0.0,1204.0,4,1,1377,806,2183,0.0,0.0,2,1,4,1,4,9,0,1988.0,3.0,786.0,0,0,0,0,2,2006,229000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
509,248,906223090,60,9938,7,5,1993,1994,246.0,4,3,4,3,0,750.0,0.0,300.0,1050.0,5,1,1062,887,1949,1.0,0.0,2,1,3,1,4,8,1,1993.0,2.0,574.0,156,90,0,0,6,2010,236000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
510,2276,921128030,20,12633,10,5,2006,2007,242.0,5,3,5,3,3,0.0,0.0,1824.0,1824.0,5,1,1824,0,1824,0.0,0.0,2,0,3,1,5,8,1,2006.0,3.0,932.0,160,36,0,108,9,2007,392000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
511,755,903451090,70,6876,6,5,1927,1950,0.0,3,3,3,2,0,522.0,0.0,198.0,720.0,2,1,1146,784,1930,1.0,0.0,2,0,4,1,3,8,0,1927.0,1.0,316.0,0,0,213,0,8,2009,149000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
512,1178,533236090,160,3951,10,5,1998,1999,0.0,5,3,4,3,1,128.0,842.0,0.0,970.0,5,1,1469,924,2393,1.0,0.0,2,1,2,1,5,7,1,1998.0,2.0,846.0,0,90,0,94,2,2008,345000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
513,2636,902100110,70,9856,5,8,1900,2005,0.0,4,4,2,3,0,0.0,0.0,716.0,716.0,5,1,1007,1007,2014,0.0,0.0,2,0,5,1,3,8,0,1900.0,2.0,624.0,0,72,167,0,6,2006,169000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
514,2077,905377050,20,17808,4,5,1946,1950,0.0,3,3,3,3,0,0.0,0.0,484.0,484.0,3,0,1242,0,1242,0.0,0.0,1,0,2,1,3,4,0,1946.0,1.0,336.0,0,0,0,0,7,2007,109900,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
515,2930,924151050,60,9627,7,5,1993,1994,94.0,3,3,4,3,2,758.0,0.0,238.0,996.0,5,1,996,1004,2000,0.0,0.0,2,1,3,1,3,9,1,1993.0,3.0,650.0,190,48,0,0,11,2006,188000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
